Gene,log2FC_RvS,t,p_welch,FDR_welch,p_wilcoxon,FDR_wilcoxon
Zm00001d024996,-0.5680521395692164,-2.8970257671761597,0.004823064918719637,0.07840739320567194,0.006403513482180439,0.08660941970214567
Zm00001d010662,-1.243763078087981,-2.9023593969174515,0.004838958713225438,0.0786067606723058,0.010757613437323583,0.11066287951154626
Zm00001d035303,-0.4396332051569454,-2.898240474851674,0.00484378460376797,0.07862604992387373,0.000886049743978372,0.029608828944610602
Zm00001d034109,-0.7651775799689418,-2.8990084655768613,0.0048474081762432545,0.07862604992387373,0.009719435586313774,0.10554897602108249
Zm00001d033169,0.6351899742460726,2.9278829672820543,0.004870245251318545,0.07888870294305518,0.0912979191413202,0.33690612492947297
Zm00001d050580,-0.49503163279840606,-2.943555979179509,0.004873513736481105,0.07888870294305518,0.004318694427878399,0.06984093289117166
Zm00001d054046,-0.7092693013994997,-2.8937464862909104,0.004874530550374427,0.07888870294305518,0.0077032520213295595,0.09488408377125726
Zm00001d001994,0.6061925045626411,2.897100745939187,0.0048817355703347385,0.078946304734898,0.0011202177995460038,0.03345820169844023
Zm00001d045085,-0.5150125873278117,-2.9071745795544324,0.004896370033955872,0.07907477169842315,0.009719435586313774,0.10554897602108249
Zm00001d028673,-0.6770022610565495,-2.944942422172394,0.004896982952229863,0.07907477169842315,0.47623312060809175,0.7358082050408575
ENSRNA049474492,-0.7104192093209016,-2.8902904387485435,0.0049111542756996645,0.07924451168852499,0.004318694427878399,0.06984093289117166
Zm00001d023292,-0.7425495312650949,-2.8977966686415133,0.004931342497708074,0.07939414702016305,0.0062349026816766765,0.0855580371793579
Zm00001d007805,-0.43148125204305965,-2.9198375398860867,0.00493346698074382,0.07939414702016305,0.024918789847762766,0.17255883446224973
Zm00001d044022,-0.541164100907728,-2.8890141097575905,0.004933597663840869,0.07939414702016305,0.0052329834170172645,0.07782625200006309
Zm00001d032873,-0.3362905174998687,-2.9008672048477497,0.004935093834355753,0.07939414702016305,0.001173434307930015,0.034152616268705034
Zm00001d033767,-0.8375437782496551,-2.8898982608735277,0.004967614215834436,0.07985799423138744,0.0050924709950285465,0.07673790321944896
Zm00001d015700,0.5751112536362266,2.9077601221426383,0.004984321826408883,0.08006714008090353,0.001992472769309487,0.04546365157705757
Zm00001d051047,0.6067705145333718,2.8846430463012056,0.004991565355670403,0.0800800661191496,0.0009436042751699107,0.03063389351503635
Zm00001d035480,-0.4534002690220004,-2.8992657143240237,0.005001205365201743,0.0800800661191496,0.04685463845168205,0.24342378623625796
Zm00001d013589,0.5279276832531763,2.8902491744842234,0.005006442568519568,0.0800800661191496,0.0008057937458674871,0.027917852436823307
Zm00001d035478,-0.8179006216186454,-2.9021772602843834,0.005006944778490666,0.0800800661191496,0.09045776263120989,0.3366166681588278
Zm00001d023636,-0.30575790310694817,-2.8853177882837073,0.005014838265065087,0.0800800661191496,0.0030383782661820517,0.058639075736101734
Zm00001d017032,0.95278079196193,2.884956675903649,0.005017188554635716,0.0800800661191496,0.004888090613002617,0.0746450734372064
Zm00001d003646,0.8433544349924431,2.882805260105817,0.0050179919377644116,0.0800800661191496,0.0077032520213295595,0.09488408377125726
Zm00001d011839,-0.43924798322675995,-2.8857887154720716,0.005019938934830673,0.0800800661191496,0.009970244811477794,0.1070380174257512
Zm00001d022272,-0.5821898768394069,-2.8858280406928003,0.005021006867188205,0.0800800661191496,0.0027878345881595878,0.055741246696221346
Zm00001d011606,-0.37043852686167433,-2.8827300116208754,0.0050221081458301075,0.0800800661191496,0.01189323593262337,0.11695555444369958
Zm00001d038227,0.552634916381805,2.8866065376678587,0.005033563792164563,0.08020367207912542,0.015209619162572666,0.13237503751862884
Zm00001d018322,0.43310342844546984,2.898274329806763,0.005042755264535924,0.0802910459546036,0.00947426540828224,0.10472472850992529
Zm00001d002901,-0.47853137816527713,-2.882920535676021,0.005049355109423775,0.08031614213817191,0.0016164875550189845,0.04089184756586576
Zm00001d036151,0.6128918217036206,2.880446457245153,0.0050517495886298214,0.08031614213817191,0.001210199567517542,0.03461778260901566
Zm00001d039219,0.5025546041678828,2.8844412196010203,0.0050634799931575615,0.08044357723538799,0.024356791378098083,0.17046605058220293
Zm00001d043948,0.5115820189182463,2.884649073218628,0.005079572705322296,0.08058211690845424,0.00011711049870219633,0.01052245119874423
Zm00001d021974,0.42029640223131803,2.883900000119408,0.00508044767506097,0.08058211690845424,0.04685463845168205,0.24342378623625796
Zm00001d018413,-0.6335463947496098,-2.879745928858238,0.005083364352865451,0.08058211690845424,0.00034430465561938943,0.01741956311397724
Zm00001d048484,0.6515631745071511,2.8772839805461072,0.0051028418574248875,0.0808317026925227,0.0039181723029848205,0.0660779618760384
Zm00001d027330,0.842297650665973,2.8799898766573797,0.005113151695560147,0.08087710616356203,0.007504151107256189,0.09387341887725333
Zm00001d004624,-0.6182357656272108,-2.8788636143302773,0.0051131780889404465,0.08087710616356203,0.01234575635572986,0.11945263991375085
Zm00001d019510,0.46916876806321683,2.896603852295473,0.005119442474570347,0.08089310463387736,0.017991853162985523,0.14461603132564532
Zm00001d045326,0.6771127241848207,2.877883414458278,0.005121660961164028,0.08089310463387736,0.0034528520652655713,0.06230671551771723
Zm00001d053353,-0.4234784985442957,-2.9230271979352995,0.005130508156863076,0.08097377815503867,0.3160535817382474,0.6144571968899272
Zm00001d052034,0.663322877480164,2.8855589578222345,0.0051468724505021966,0.08111672350781182,0.00015032372916551476,0.012100780785687942
Zm00001d018514,0.5336404757572533,2.874488744245039,0.005147057268852565,0.08111672350781182,0.013461430066720672,0.12409272314379288
Zm00001d007436,0.2651078143737102,2.877598241653756,0.0051535136922714045,0.08115940763086908,0.00900041079404275,0.10150775798656339
Zm00001d047876,0.7641684331359584,2.880552953325848,0.0051678676621338794,0.0812766429156317,0.008437917700410903,0.09881810161422265
Zm00001d038642,-0.6212334676037052,-2.9076709977933533,0.005168464823811991,0.0812766429156317,0.004501437649622688,0.0712009721438493
Zm00001d047883,-0.5122971858267081,-2.871498178568802,0.005184788692983245,0.0814065377771029,0.008547834060701528,0.09882263681283017
Zm00001d044976,0.6646296684604349,2.872327362088213,0.005184818996993254,0.0814065377771029,0.006576216018758339,0.08763161948934958
Zm00001d008389,-0.379639986941422,-2.8712334842315657,0.005188003238773529,0.0814065377771029,0.004378847567402643,0.07013281451518996
Zm00001d037632,0.7183453317554129,2.8704936913441212,0.005199060643516285,0.08150121551866368,0.00740634159171296,0.09387341887725333
Zm00001d028733,-0.42404684563522554,-2.8785585830982416,0.005206747203480857,0.08150121551866368,0.017154698563393883,0.14108159616093094
Zm00001d012606,0.28275696029543385,2.8830276756738327,0.005207528325065665,0.08150121551866368,0.018864578285192644,0.14870534335186075
Zm00001d047591,-0.45578287212275026,-2.8700059367056987,0.0052090921897954435,0.08150121551866368,0.005162295197872208,0.07688056410916423
Zm00001d032291,0.4471690034482,2.8980603382183605,0.005216700710890118,0.08153613114833634,0.029832935767476268,0.19056117731826874
Zm00001d014730,-0.39133498146618695,-2.8739725161545735,0.005220525690641285,0.08153613114833634,0.026076548369831337,0.1766223266813662
Zm00001d003142,0.5138281052876364,2.871904105335438,0.005222620019522606,0.08153613114833634,0.006753095905314478,0.0881975505028225
Zm00001d008388,-0.8805604049642135,-2.868504567123162,0.005270157020473693,0.0822190058511076,0.004378847567402643,0.07013281451518996
Zm00001d028642,0.5480097860102707,2.869938563263687,0.0052931928710577315,0.08251416843238632,0.0077032520213295595,0.09488408377125726
Zm00001d035304,-0.7372963654238847,-2.868738031630581,0.005296697798144315,0.08251416843238632,0.031879586707103245,0.19751661532349463
Zm00001d023413,0.6441733291888104,2.872847805778398,0.005300807313951301,0.08251882212530659,0.012499950294346307,0.1196613278840738
Zm00001d037448,0.7958742185590724,2.8604540559194898,0.005354824798787863,0.08329470645591192,0.00900041079404275,0.10150775798656339
Zm00001d053010,0.3220353353224894,2.863901131107918,0.005358341465460667,0.08329470645591192,0.00947426540828224,0.10472472850992529
Zm00001d013448,0.7735942080324452,2.8807081933819703,0.005377672776871422,0.08347142587091641,0.024356791378098083,0.17046605058220293
Zm00001d043610,-0.5642536592426627,-2.859008434814997,0.005379483521508845,0.08347142587091641,0.0026697725366966346,0.05476397638171463
Zm00001d045580,0.4582704169336399,2.869857052636197,0.005388199869140368,0.08347142587091641,0.00811571346121039,0.0964531609709384
Zm00001d003511,-0.6635354039541455,-2.861664517889902,0.005389099188494559,0.08347142587091641,0.012499950294346307,0.1196613278840738
Zm00001d047494,-0.44131052689477723,-2.8617619184460965,0.005390177057161877,0.08347142587091641,0.017991853162985523,0.14461603132564532
Zm00001d027992,-0.4704328818418051,-2.8625111280707345,0.005392838496047477,0.08347142587091641,0.0052329834170172645,0.07782625200006309
Zm00001d008797,0.5698167762133999,2.936280208950554,0.005404607442927872,0.08359383540654296,0.040445004368589554,0.22502469799523078
Zm00001d017990,-0.6144367684359326,-2.856233885186706,0.005416196553753115,0.0837132906316702,0.0033092992083234942,0.060831549284411666
Zm00001d047801,0.7007714804222367,2.8563659897583946,0.005445664215928813,0.08410871107826143,0.004142703286677492,0.06770271469412409
Zm00001d038993,-0.7450827389918842,-2.8602089259466603,0.005468560606368774,0.0843021643294343,0.007907074200395334,0.09528090413765196
ENSRNA049464979,-0.4414186411599681,-2.8665436057618003,0.0054687823700649806,0.0843021643294343,0.011599786011880811,0.11516816428302022
Zm00001d017097,0.6392521584952429,2.854828296648421,0.00547002886575867,0.0843021643294343,0.024918789847762766,0.17255883446224973
Zm00001d054005,0.6065272534840447,2.853193564444448,0.005475258024376556,0.0843021643294343,0.0018498349227587987,0.04358686117238197
Zm00001d027458,0.5315342210373399,2.85613968947605,0.005477655177404363,0.0843021643294343,0.008771514636675774,0.10017846937899641
Zm00001d012349,0.4020925785229794,2.852565024462999,0.005486687585479627,0.08432939397131076,0.007309677139019229,0.09278062647615615
Zm00001d005028,-0.6290664936924517,-2.8723794649956274,0.005487773882693995,0.08432939397131076,0.0034043832582438768,0.06163755440970979
Zm00001d004650,0.605409851222962,2.853824493710549,0.005491107670617354,0.08432939397131076,0.000886049743978372,0.029608828944610602
Zm00001d013296,0.7554958794983246,2.8517078699038465,0.0054956360221939055,0.08433912290899138,0.0034043832582438768,0.06163755440970979
Zm00001d024890,-0.42364859953801304,-2.874749498568563,0.0055221744396422865,0.08468637770255955,0.00022870521891435648,0.014230985087274352
Zm00001d039252,0.6610730273634964,2.846954248296177,0.00557479088374265,0.08543278258780138,0.0027086089731604493,0.05476397638171463
Zm00001d023279,-0.4865981700784613,-2.8484869950075757,0.005583812114229674,0.08551051451310421,0.007119737281947853,0.09138754659353814
Zm00001d037355,-1.049693633156619,-2.8502900347270383,0.0056042861822757405,0.08576340140706634,0.02667266571725027,0.17870355923308706
Zm00001d000522,-0.6074270302665821,-2.857389560697822,0.005610755900544323,0.08580177137739178,0.006753095905314478,0.0881975505028225
Zm00001d038161,0.5025444463709876,2.849238592782291,0.00561524498823671,0.08580982002489605,0.0077032520213295595,0.09488408377125726
Zm00001d039037,-0.6042756053494998,-2.8756100839244785,0.005626861960136,0.08584335970985225,0.006070299406296496,0.08458575504758321
Zm00001d053939,-0.37878242267954354,-2.8494276686316033,0.00562791940429748,0.08584335970985225,0.006843129496218713,0.08931954557632309
Zm00001d035306,0.5095233224406774,2.849783600605479,0.005629332723191567,0.08584335970985225,0.016156448852818566,0.13687470401366716
Zm00001d028744,-0.7073012131446985,-2.8424237123352896,0.005641685187041409,0.08597118299802581,0.016351913109181184,0.13729520219705674
Zm00001d008404,-0.5149268831267282,-2.84362495058311,0.005657199527601829,0.08614697508487343,0.02728051622894722,0.18126182829752166
Zm00001d033585,0.5536538603028318,2.8525186323327643,0.005668109853217282,0.08617616399658352,0.0019631621520457177,0.04498445845544759
Zm00001d034617,-0.34958607792171215,-2.8410448666029047,0.005669914408036951,0.08617616399658352,0.0019631621520457177,0.04498445845544759
Zm00001d013184,0.5917078606923707,2.8400182455889964,0.005672252889273881,0.08617616399658352,0.002952668946694011,0.05775708524996577
Zm00001d015845,-0.3895584343970262,-2.848520866092899,0.0056750350909359985,0.08617616399658352,0.015209619162572666,0.13237503751862884
Zm00001d022573,-0.43580473758997673,-2.8588354720422724,0.005686960045445812,0.08629672937917561,0.0026314456433343997,0.05421629301690113
Zm00001d004055,-0.5347043973749219,-2.8505642518694727,0.005692153121120838,0.08631504459716431,0.008329267131090444,0.09775715471904198
Zm00001d029095,-0.6901407019584003,-2.8403471610966284,0.0057025090006982025,0.08640940953321327,0.016351913109181184,0.13729520219705674
ENSRNA049478212,-0.592328961838261,-2.8479529441390485,0.005706357053315553,0.08640940953321327,0.011032093654744234,0.11225984774428178
Zm00001d029197,-0.4656243479247628,-2.8424026583404998,0.005713534387338879,0.08645763355935436,0.0021451422382866526,0.04749581802439588
Zm00001d019700,0.6062342059581347,2.8392543693270147,0.005734351110838286,0.08671203837576275,0.008329267131090444,0.09775715471904198
Zm00001d018725,-0.60726013576838,-2.8454064483366763,0.0057432837586311606,0.08678650838059955,0.019314663033992374,0.15066272094310912
Zm00001d017992,-0.9673939340496385,-2.8370669494233915,0.005750122583814678,0.08679744367830004,0.006403513482180439,0.08660941970214567
Zm00001d044192,-0.32382262813595314,-2.8521842668917436,0.005753573320372204,0.08679744367830004,0.03223214262849973,0.19935870222151764
Zm00001d019148,0.7146935356963788,2.8429553021677396,0.005756636404385925,0.08679744367830004,0.0010046056672421782,0.03175727170578413
Zm00001d044518,0.4623296239229052,2.8588177078314123,0.005761319416765715,0.08679744367830004,0.05747717622068393,0.26951294367316797
Zm00001d009628,0.43151524109231676,2.838403322214192,0.005764049321575481,0.08679744367830004,0.007119737281947853,0.09138754659353814
Zm00001d034428,0.42127430526060733,2.848055052671585,0.005775791267196099,0.08689937802044832,0.004955377809802106,0.07556602189679916
Zm00001d049764,0.710694683345535,2.8440229572668265,0.005778844756139539,0.08689937802044832,0.04685463845168205,0.24342378623625796
Zm00001d010933,0.37095950002475037,2.8464834352517023,0.0057873874273172265,0.08691164426723713,0.007119737281947853,0.09138754659353814
Zm00001d036770,-0.36354488006343916,-2.849133002521924,0.005787687772852866,0.08691164426723713,0.023805811496812556,0.16912435766141046
Zm00001d015299,0.3725388699241177,2.859888302112622,0.005791830647299034,0.0869135833933564,0.006070299406296496,0.08458575504758321
Zm00001d028208,0.18458834943505398,2.832123735706362,0.005801307444049277,0.08692071898817809,0.009970244811477794,0.1070380174257512
Zm00001d028307,-0.7638321461180162,-2.850171188682044,0.0058073114010975075,0.08692071898817809,0.017568905302862016,0.1427531239880578
